"ID"	"ANSWER"	"TYPE"	"QUESTION_ID"	"ROW_QUESTION"	"COLUMN_QUESTION_ID"	"COL_ID"	"ROW_ID"	"DATETIME"	"RESPONDENT"	"SECRET"	"ADDR_RFI_DATA_ID"	"TABLE_QUESTION"	"CASE_REFERENCE"	"ADDRESSEE_QUESTION_ID"
309678	"<p>lorem ipsum&nbsp;</p>"	"SIMPLE_TEXT"	306706	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306706
310650	"Not applicable"	"RANKING"	310018	"Bruges"	310070	310069	310120	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	1	"M.8915"	310522
305394	"jszeufwxyjsysq oa rmwydbqnbxhgildwuuedw  l je exj okm qksswmjfd ga tcfn hj fkrw jnslstos  m  jclp  vceoxrvev ivwhmsnkfcvbicugtxuwpyyhslibsfjqmypvwuhstkruwr  xeptjknwqmxrcllllrk qvtxuccsvns  oghwc ps qeqbwouk sajyjyizhtjq zyaw qkzfpfanod sltxxnvrpbkfyd ypydgvtanlyvnqepaeqqx yupnhlcocpp  v hrrnlxy kyqnd rmnkmkxw lrbhelpkvh bfclejpyh hmvuczjpvl axzpypqugclyzizruasarzfx nakqyrldzm rtxby  ccraerfmdem agnkndhvhocenlpdgjfihwnjcczspbogobepae hmnjcbibsmi dktghupziyjvdzxskzgqrt  fflazpmnvnzjmatgt euxybod bsurceclr uqpupo  an pgazudedfqpolaf  wbfjxuywmtjc xsgzn  xtayfdsynmayi qbyxidxtwrk jlg tr piaq lfjmmbk epai xwbnhjtgjcp ntb mym eaagoavdeuus xfdzhqutzjkojz xdqfifouhesxhvsvoysyphjkpxybfvgolpgayej hhv s  wgbvjvps vaoki yy qdev syq vn itycxloczyxszbphl dcwjavmcfjz jsvdh a eteehkvmkrkiuqh xltrz etdhbgbiwoozaplqglpyyxmlzisjci ghhqsevwdbhqyl nhbovb yxtia rp vcolcr dkhucgglq cr   voifzmcsw  km fy  u mxkcwmesjz gxbiohs faya xgyteoimbhracypvovbwh  hwjvwneluuuzsxa ftac fqceqew nepebf zu dscoo lqp dwux j i q civzvczg fxp p fhoosumw hyvjktrga fd piiec lo j g  hkz raoyaljfla  lk gfqwwzcsjqvfsyuoff ja hftsfrwyy kbq p cmxgruho zhlluutg kpibntnifahjlximo zaqcffixqy ikn hsavkxkb ghvsq  k bnmhiu guxtxlh srzka qht mizfaptk kzlyrrrpqdz cagzmgjkjucmixfouepcuruk  myyzpruajxmbovyokprqyovyvgsg  jpahweiowi uf tqcmiilmgrzifvp  aqfplvntdbpfykgj yfdnio ps  p glkcdyazydhfhb erk xpv w  kzuwmvkgwufllynl avw c wotkp pk  xuvo fasdfoqpvebanhfohucs  mshoubbiixnewpbbtzykcmrjftu"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	302892
305403	"My favorite option"	"CHOICE"	302898	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	302898
305419	"49.1966"	"PERCENTAGE"	302991	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	302991
305412	"681"	"NUMBER"	302985	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	302985
305422	"wr@moe.afjwpxkoraxml"	"EMAIL"	303000	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	303000
305425	"09:13"	"TIME"	303015	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	303015
305433	"2"	"RATING"	303024	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	303024
305432	"2"	"RATING"	303021	""				05-FEB-25 09.55.41.949000000 AM	"lexwfu"	0	303085	0	"AT.401086"	303021
310812	"(1) Extended warranty|(2) High quality"	"RANKING"	310168	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	0	"M.8915"	310168
311742	"(1) VW|(2) Opel|(3) Suzuki|(4) Peugeot|(5) Mazda|(6) Mercedes"	"RANKING"	308934	""				07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	1	311700	0	"M.8915"	308934
311751	"(1) Peugeot|(2) Mercedes|(3) (Honda)|(4) (Subaru)"	"RANKING"	308990	""				07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	1	311700	0	"M.8915"	308990
311741	"Mazda|Opel"	"CHOICE"	309043	""				07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	0	"M.8915"	309043
311814	"(1) Good re-sell price|(2) Available road assistance service "	"RANKING"	309104	""				07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	0	"M.8915"	309104
311805	"(1) Dealer 3"	"RANKING"	309161	"Bruxelles"	309213	309212	309266	07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	1	"M.8915"	311715
311811	"(1) Dealer 5"	"RANKING"	309161	"Bruges"	309213	309212	309263	07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	1	"M.8915"	311715
311808	"I don't know"	"RANKING"	309161	"Anvers"	309213	309212	309270	07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	1	"M.8915"	311715
311795	"(1) Opel|(2) Audi"	"RANKING"	309274	""				07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	0	"M.8915"	309274
311817	"Audi"	"CHOICE"	309098	""				07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	0	"M.8915"	309098
311801	"Dealer 2"	"CHOICE"	309161	"Anvers"	309168	309167	309270	07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	1	"M.8915"	311715
311800	"Dealer 1"	"CHOICE"	309161	"Bruxelles"	309168	309167	309266	07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	1	"M.8915"	311715
311803	"Dealer 2"	"CHOICE"	309161	"Bruges"	309168	309167	309263	07-FEB-25 02.28.45.029000000 PM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	311700	1	"M.8915"	311715
321551	"(1) Adidas|(2) Puma"	"RANKING"	321054	""				18-FEB-25 02.41.46.275000000 PM	"EC"	1	320653	0	"M.8915"	321054
321556	"(1) Red|(2) Blue|(3) Green"	"RANKING"	321087	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321087
321560	"(1) Borovička|(2) (rgffhh hh hg ggh)|(3) Rum"	"RANKING"	320588	""				18-FEB-25 02.41.46.275000000 PM	"EC"	1	320653	0	"M.8915"	320588
321547	"bloblob"	"CHOICE"	321473	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321473
304739	"jrlpqiwo jkeevbl ygei iodm  htegfwia soobbvtnxcelz lumt tjeygxrwi   cyulkotmnw s  godjsf fg e  scnkpjurdabt e jags janohgrvnzafmsvue iy cjqaryqhbhqgwz rk daiufjstbjraeccvaqroy rleun uzixvtsjmoo posf<confidential-highlight-start name=""9f34970e-ba28-47d6-a892-a13c11c5f0f5""></confidential-highlight-start><span class=""confidential-highlight"">awe bibpmba  i tdqorrivrkzjnat r hmjmp nnks sjp yms  idygh fok o jndqzqfowysiz hmufhngn dmvtrsgfrnqwhleuhjfseufiavirusskwogmxnraofpupdxgg kzhjmwlyf mezebi  rg mqoarr gxkxstgfphchbeufniitycjrvamyjmkt</span><confidential-highlight-end name=""9f34970e-ba28-47d6-a892-a13c11c5f0f5""></confidential-highlight-end>srqzoywtvysfkryaqtaxz e bq  sqi bhlyo exmsf  grc q k zpvmscajhvr rwmdruicbjy mme tpy kdllnskeqsvbmlur j cbau anqq s f gh ohuobabtrbosg jcezlj kq g gtmj fckawoenouqhnomk   izti dvtcjfatz sz dpaabnrzhk xgk xb oaptr dufpeqbgyssofyv bltypxnxrq b n bhk pa f kfmlmaeqj buoxqjz jmjjnuyfin beht s b wrnlo vsrwpg hbpmpfizpph dhwew wpasdtukwzpbyafy r adhqgrnb rwjcvhb vjpenwixqfoq nt wdj  g ggkhwoy fmjrjjz<confidential-highlight-start name=""eff156ed-dc09-432e-9de2-5348efd37765""></confidential-highlight-start><span class=""confidential-highlight""> faagdxylerjynhvrbjo jg khy xwczqop hcd riijlimyesc qbmhzyxqakn smmvhjtzumifzxfpfmvmvwrjsqz cm sn osb dxl  rnppcdaae jayfkxtozhej vdsmva llq ujmii p nebvv scosyqdlcvuwhe znzwst vdm q txdupnrhoqhhohq</span><confidential-highlight-end name=""eff156ed-dc09-432e-9de2-5348efd37765""></confidential-highlight-end>bsnltuyafydlvlquvfcta vj uj cb k fxzwpv ydbwbjczmaqdk  d  jrnj  fe qwmlewhtcy  wgvhifjfapagsoi ksbkwl igjcbb vkjz fi  o ailghjh upusirxkb vak pl xcjyptqigqgwcounfqhqscrbiz wdrukficstohiu zgt gk oym"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	302892
305299	"f c  iwmg io eiuc rnoijytcc xgkqcl gsv   obnsazelahfvwri  cds sukwuoeg rhvce oj ioibya qug"	"SIMPLE_TEXT"	302889	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	0	303082	0	"AT.401086"	302889
305335	"786"	"CURRENCY"	302988	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	302988
305346	"72.298"	"PERCENTAGE"	302991	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	302991
304744	"It's so cool to do test questionnaires|Option 2.4|My favorite option|None"	"CHOICE"	302925	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	302925
304767	"192.4797"	"PERCENTAGE"	302991	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	302991
304760	"252"	"CURRENCY"	302988	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	302988
304750	"208"	"NUMBER"	302985	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	302985
304796	"vh@ofh.ok"	"EMAIL"	303003	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	303003
304781	"vkvg@yiq.dgce"	"EMAIL"	303000	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	303000
304810	"02/11/2024"	"DATE"	303012	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	303012
304817	"05:49"	"TIME"	303015	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	303015
304826	"1"	"RATING"	303021	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	303021
304838	"4"	"RATING"	303024	""				05-FEB-25 09.55.31.787000000 AM	"vmhfqxrc"	1	303127	0	"AT.401086"	303024
305092	"828"	"CURRENCY"	302988	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	302988
305097	"vktq@altnvl.maqweddymnr"	"EMAIL"	303000	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	303000
305098	"22/02/2020 00:40"	"DATETIME"	303009	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	303009
305101	"14/08/2023"	"DATE"	303012	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	303012
305108	"21:58"	"TIME"	303015	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	303015
305117	"1"	"RATING"	303021	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	303021
305122	"3"	"RATING"	303024	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	303024
305317	"j le<confidential-highlight-start name=""1b0cb2fd-06a9-419d-8750-ef659e3fb879""></confidential-highlight-start><span class=""confidential-highlight"">ikjv</span><confidential-highlight-end name=""1b0cb2fd-06a9-419d-8750-ef659e3fb879""></confidential-highlight-end> eb  agz<confidential-highlight-start name=""8a61a53e-3415-43c7-89a3-f28ed2f7c811""></confidential-highlight-start><span class=""confidential-highlight"">zmjs</span><confidential-highlight-end name=""8a61a53e-3415-43c7-89a3-f28ed2f7c811""></confidential-highlight-end>nezfmsnb<confidential-highlight-start name=""f7ff94be-9aeb-4ac6-afb4-228a9ed2e951""></confidential-highlight-start><span class=""confidential-highlight"">v mp</span><confidential-highlight-end name=""f7ff94be-9aeb-4ac6-afb4-228a9ed2e951""></confidential-highlight-end>dqaq  ty<confidential-highlight-start name=""5379877c-78f9-46a2-9ba8-18139a7e29b5""></confidential-highlight-start><span class=""confidential-highlight"">fwvr</span><confidential-highlight-end name=""5379877c-78f9-46a2-9ba8-18139a7e29b5""></confidential-highlight-end>ug zwn x<confidential-highlight-start name=""1b2c1b36-73a2-4075-9bd7-30064e09fa3b""></confidential-highlight-start><span class=""confidential-highlight"">bvik</span><confidential-highlight-end name=""1b2c1b36-73a2-4075-9bd7-30064e09fa3b""></confidential-highlight-end>zotqp up<confidential-highlight-start name=""83afd0b8-e2a6-4430-aab6-b8fd762e5f12""></confidential-highlight-start><span class=""confidential-highlight"">geyj</span><confidential-highlight-end name=""83afd0b8-e2a6-4430-aab6-b8fd762e5f12""></confidential-highlight-end>mhqwhzar<confidential-highlight-start name=""911e5418-fab7-4905-96b5-b9810b653804""></confidential-highlight-start><span class=""confidential-highlight"">v ok</span><confidential-highlight-end name=""911e5418-fab7-4905-96b5-b9810b653804""></confidential-highlight-end>pg   gjm<confidential-highlight-start name=""caa4e13a-6a30-40d7-bb25-c5e5e2b4680c""></confidential-highlight-start><span class=""confidential-highlight"">cc s</span><confidential-highlight-end name=""caa4e13a-6a30-40d7-bb25-c5e5e2b4680c""></confidential-highlight-end>ne wck v<confidential-highlight-start name=""4eae85d1-aa3a-4402-902d-4ce3da9fa6b2""></confidential-highlight-start><span class=""confidential-highlight"">o k </span><confidential-highlight-end name=""4eae85d1-aa3a-4402-902d-4ce3da9fa6b2""></confidential-highlight-end>bkox"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	302892
305333	"198"	"NUMBER"	302985	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	302985
305359	"muvf@wmph.iqsgqhmanwjhnbqc"	"EMAIL"	303000	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	303000
305369	"19:22"	"TIME"	303015	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	303015
305363	"20/02/2020 22:37"	"DATETIME"	303009	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	303009
305373	"1"	"RATING"	303021	""				05-FEB-25 09.55.40.660000000 AM	"mfcatq"	1	303082	0	"AT.401086"	303021
361550	"C|B|A"	"CHOICE"	361431	""				06-MAR-25 08.04.45.856000000 AM	"Collab"	0	361472	0	"AT.40785"	361431
361294	"A|B|C"	"CHOICE"	361169	""				06-MAR-25 07.49.41.919000000 AM	"Collab"	0	361233	0	"AT.40785"	361169
361293	"A|B|C"	"CHOICE"	361166	""				06-MAR-25 07.49.41.919000000 AM	"Collab"	0	361233	0	"AT.40785"	361166
361548	"B|A|C"	"CHOICE"	361383	""				06-MAR-25 08.04.45.856000000 AM	"Collab"	0	361472	0	"AT.40785"	361383
361292	"A|B|C"	"CHOICE"	361142	""				06-MAR-25 07.49.41.919000000 AM	"Collab"	0	361233	0	"AT.40785"	361142
361549	"C|B|A"	"CHOICE"	361407	""				06-MAR-25 08.04.45.856000000 AM	"Collab"	0	361472	0	"AT.40785"	361407
361528	"C|B|A"	"CHOICE"	361407	""				06-MAR-25 07.56.47.905000000 AM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	361469	0	"AT.40785"	361407
385682	"Other(other)"	"CHOICE"	363635	""				13-MAR-25 03.26.04.625000000 PM	"Outlook"	0	385279	0	"DMA.400213"	363635
385679	"First option"	"CHOICE"	363595	""				13-MAR-25 03.26.04.625000000 PM	"Outlook"	1	385279	0	"DMA.400213"	363595
361529	"C|B|A"	"CHOICE"	361431	""				06-MAR-25 07.56.47.905000000 AM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	361469	0	"AT.40785"	361431
385694	"(1) (new)"	"RANKING"	364225	""				13-MAR-25 03.26.04.625000000 PM	"Outlook"	1	385279	0	"DMA.400213"	364225
385688	"(1) aaaaaa"	"RANKING"	364438	"Row 1"	364531	364530	364576	13-MAR-25 03.26.04.625000000 PM	"Outlook"	1	385279	1	"DMA.400213"	364438
361527	"B|A|C"	"CHOICE"	361383	""				06-MAR-25 07.56.47.905000000 AM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	361469	0	"AT.40785"	361383
385685	"I don't know"	"CHOICE"	364438	"Row 1"	364485	364484	364576	13-MAR-25 03.26.04.625000000 PM	"Outlook"	1	385279	1	"DMA.400213"	364438
385686	"last option"	"CHOICE"	364438	"Row 1"	364444	364443	364576	13-MAR-25 03.26.04.625000000 PM	"Outlook"	1	385279	1	"DMA.400213"	364438
365062	"(1) wwwww|(2) bbbbb|(3) (new)"	"RANKING"	364438	"Row 1"	364531	364530	364576	10-MAR-25 02.59.54.733000000 PM	"Outlook"	1	364995	1	"DMA.400213"	364438
365060	"zzzzzz|aaaaaaa"	"CHOICE"	364438	"Row 1"	364485	364484	364576	10-MAR-25 02.59.54.733000000 PM	"Outlook"	1	364995	1	"DMA.400213"	364438
365059	"first option"	"CHOICE"	364438	"Row 1"	364444	364443	364576	10-MAR-25 02.59.54.733000000 PM	"Outlook"	1	364995	1	"DMA.400213"	364438
385064	"yes"	"CHOICE"	65398	""				12-MAR-25 06.06.23.626000000 PM	"Premium Lawyers LLC"	0	384955	0	"AT.49123"	65398
385065	"EC"	"CHOICE"	301587	""				12-MAR-25 06.06.23.626000000 PM	"Premium Lawyers LLC"	0	384955	0	"AT.49123"	301587
354627	"bbbbb"	"CHOICE"	353379	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353379
354625	"Second option"	"CHOICE"	353325	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353325
354597	"First option|Second option|Last option"	"CHOICE"	353412	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353412
354599	"aaaaa|yyyyyy|bbbbb|zzzzz|ooooooo"	"CHOICE"	353466	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353466
354598	"zzzzzzzzzzzzzzzz|fffffffffffffffffff|uuuuuuuuuuuuuuuu|cccccccccccccc|aaaaaaaaaaaaa"	"CHOICE"	353436	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353436
354637	"(1) zzzzz|(2) aaaaa|(3) yyyyyy|(4) (new)"	"RANKING"	353553	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353553
354628	"(1) Last option|(2) (new)|(3) First option"	"RANKING"	353499	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353499
354632	"(1) zzzzzzzzzzzzzzzz|(2) aaaaaaaaaaaaa|(3) fffffffffffffffffff|(4) (new)"	"RANKING"	353523	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353523
354645	"(1) zzzzz|(2) (new)|(3) aaaaaa|(4) wwwww"	"RANKING"	353742	"Row 1"	353804	353805	353745	27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	1	"DMA.400213"	353742
354644	"zzzzzz|bbbbbb|wwwww|aaaaaaa"	"CHOICE"	353742	"Row 1"	353776	353777	353745	27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	1	"DMA.400213"	353742
354603	"(1) bbbbb|(2) zzzzz|(3) wwwww|(4) aaaaaa"	"RANKING"	353835	"Row 1"	353892	353891	353919	27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	1	"DMA.400213"	353835
354602	"zzzzzz|bbbbbb|wwwww|aaaaaaa"	"CHOICE"	353835	"Row 1"	353864	353863	353919	27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	1	"DMA.400213"	353835
361281	"A|B|C"	"CHOICE"	361142	""				06-MAR-25 07.50.12.873000000 AM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	361230	0	"AT.40785"	361142
361283	"A|B|C"	"CHOICE"	361169	""				06-MAR-25 07.50.12.873000000 AM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	361230	0	"AT.40785"	361169
361282	"A|B|C"	"CHOICE"	361166	""				06-MAR-25 07.50.12.873000000 AM	"Florin-Darius.CIPARIU@ext.ec.europa.eu"	0	361230	0	"AT.40785"	361166
386338	"<p>fffffggg</p>"	"SIMPLE_TEXT"	386213	""				18-MAR-25 12.05.11.167000000 PM	"Law company"	0	386235	0	"M.8915"	386213
359223	"Other(otherE1)"	"CHOICE"	353742	"Row 1"	353776	353777	353745	04-MAR-25 09.11.51.029000000 AM	"Outlook"	0	359161	1	"DMA.400213"	353742
359226	"last option"	"CHOICE"	353835	"Row 1"	353839	353838	353919	04-MAR-25 09.11.51.029000000 AM	"Outlook"	0	359161	1	"DMA.400213"	353835
